team_id,sprint_id,total_tasks,team_size,planned_story_points,completed_story_points,total_effort_minutes,total_time_spent,sprint_number,historical_velocity_avg,developer_availability_rate,absence_days_total,overtime_hours_total,concurrent_assignments,skill_match_ratio,avg_seniority_level,actual_sprint_cost
T27,S2554,65,16,143.0,0.0,1945220.0,0.0,1086,9.07768,0.0,5,71.5,8.0,0.0,2.83321,206097.0
T26,S2555,5,4,38.0,0.0,0.0,0.0,1087,9.06932,0.6,1,19.0,2.0,0.0,1.60944,2950.0
T26,S2556,4,1,20.0,0.0,35220.0,0.0,1088,9.06098,0.9,0,10.0,0.5,0.0,0.693147,4522.0
T26,S2557,8,5,39.0,0.0,182571.0,0.0,1089,9.05265,0.5,2,19.5,2.5,0.0,1.79176,21732.1
T26,S2558,13,6,26.0,0.0,67490.0,0.0,1090,9.04434,0.4,2,13.0,3.0,0.0,1.94591,10399.0
T26,S2559,6,4,25.0,0.0,115580.0,0.0,1091,9.03604,0.6,1,12.5,2.0,0.0,1.60944,14183.0
T26,S2560,56,24,57.0,0.0,3540598.0,480.0,1093,9.02041,0.0,7,28.5,12.0,0.0,3.21888,367485.0
T26,S2561,8,5,11.0,0.0,129498.0,0.0,1094,9.01215,0.5,2,5.5,2.5,0.0,1.79176,15724.8
T26,S2562,27,9,54.0,0.0,282959.0,0.0,1095,9.00391,0.1,3,27.0,4.5,0.0,2.30259,34145.9
T26,S2563,7,4,18.0,0.0,55502.0,0.0,1096,8.99569,0.6,1,9.0,2.0,0.0,1.60944,8000.2
T26,S2564,5,2,12.0,0.0,45858.0,0.0,1097,8.98748,0.8,1,6.0,1.0,0.0,1.09861,5885.8
T26,S2565,4,2,27.0,0.0,52565.0,0.0,1098,8.97929,0.8,1,13.5,1.0,0.0,1.09861,6931.5
T26,S2566,7,3,10.0,0.0,139821.0,0.0,1099,8.97111,0.7,1,5.0,1.5,0.0,1.38629,15732.1
T26,S2567,1,1,5.0,0.0,10018.0,0.0,1100,8.96295,0.9,0,2.5,0.5,0.0,0.693147,1626.8
T26,S2568,3,2,16.0,0.0,18733.0,0.0,1101,8.9548,0.8,1,8.0,1.0,0.0,1.09861,3273.3
T26,S2569,6,3,23.0,0.0,96499.0,0.0,1102,8.94667,0.7,1,11.5,1.5,0.0,1.38629,11724.9
T26,S2570,7,4,30.0,0.0,53014.0,0.0,1104,8.93861,0.6,1,15.0,2.0,0.0,1.60944,8051.4
T26,S2571,11,3,34.0,0.0,99602.0,0.0,1105,8.93051,0.7,1,17.0,1.5,0.0,1.38629,12310.2
T26,S2572,21,6,35.0,0.0,324980.0,0.0,1106,8.92243,0.4,2,17.5,3.0,0.0,1.94591,36373.0
T26,S2573,9,3,23.0,0.0,42490.0,0.0,1107,8.91436,0.7,1,11.5,1.5,0.0,1.38629,6324.0
T26,S2574,12,4,15.0,0.0,64832.0,0.0,1108,8.90631,0.6,1,7.5,2.0,0.0,1.60944,8858.2
T26,S2575,5,3,10.0,0.0,9545.0,0.0,1109,8.89827,0.7,1,5.0,1.5,0.0,1.38629,2704.5
T26,S2576,3,2,14.0,0.0,41821.0,0.0,1110,8.89025,0.8,1,7.0,1.0,0.0,1.09861,5532.1
T26,S2577,6,3,14.0,0.0,4004.0,0.0,1111,8.88224,0.7,1,7.0,1.5,0.0,1.38629,2250.4
T26,S2578,5,1,14.0,0.0,27002.0,0.0,1112,8.87424,0.9,0,7.0,0.5,0.0,0.693147,3550.2
T26,S2579,3,1,10.0,0.0,34498.0,0.0,1113,8.86626,0.9,0,5.0,0.5,0.0,0.693147,4199.8
T26,S2580,3,2,8.0,0.0,94805.0,0.0,1115,8.87009,0.8,1,4.0,1.0,0.0,1.09861,10680.5
T26,S2581,2,1,3.0,0.0,50489.0,0.0,1116,8.86214,0.9,0,1.5,0.5,0.0,0.693147,5623.9
T26,S2582,7,5,21.0,0.0,156307.0,0.0,1117,8.8542,0.5,2,10.5,2.5,0.0,1.79176,18655.7
T26,S2583,5,3,17.0,0.0,48452.0,0.0,1118,8.84627,0.7,1,8.5,1.5,0.0,1.38629,6770.2
T26,S2584,17,7,38.0,0.0,356533.0,0.0,1119,8.83836,0.3,2,19.0,3.5,0.0,2.07944,40103.3
T26,S2585,10,5,51.0,0.0,197108.0,0.0,1120,8.83046,0.5,2,25.5,2.5,0.0,1.79176,23485.8
T26,S2586,11,5,30.0,0.0,108378.0,0.0,1121,8.82257,0.5,2,15.0,2.5,0.0,1.79176,14087.8
T26,S2587,8,5,26.0,0.0,146260.0,0.0,1122,8.8147,0.5,2,13.0,2.5,0.0,1.79176,17776.0
T26,S2588,11,3,28.0,0.0,207291.0,0.0,1123,8.80685,0.7,1,14.0,1.5,0.0,1.38629,22929.1
T26,S2589,18,6,54.0,0.0,138440.0,0.0,1124,8.79901,0.4,2,27.0,3.0,0.0,1.94591,18194.0
T26,S2590,17,6,41.0,0.0,273399.0,0.0,1126,8.79759,0.4,2,20.5,3.0,0.0,1.94591,31364.9
T26,S2591,8,3,20.0,0.0,60278.0,0.0,1127,8.78977,0.7,1,10.0,1.5,0.0,1.38629,8027.8
T26,S2592,13,4,34.0,0.0,182281.0,0.0,1128,8.78197,0.6,1,17.0,2.0,0.0,1.60944,21078.1
T26,S2593,20,6,43.0,0.0,272830.0,0.0,1129,8.77419,0.4,2,21.5,3.0,0.0,1.94591,31358.0
T26,S2594,12,6,16.0,0.0,159672.0,0.0,1130,8.76642,0.4,2,8.0,3.0,0.0,1.94591,19367.2
T26,S2595,9,5,35.0,0.0,127458.0,0.0,1131,8.75866,0.5,2,17.5,2.5,0.0,1.79176,16120.8
T26,S2596,18,6,61.0,0.0,287522.0,0.0,1132,8.75091,0.4,2,30.5,3.0,0.0,1.94591,33277.2
T26,S2597,23,5,43.0,0.0,154088.0,0.0,1133,8.74318,0.5,2,21.5,2.5,0.0,1.79176,18983.8
T26,S2598,25,10,56.0,0.0,142571.0,0.0,1134,8.73547,0.0,3,28.0,5.0,0.0,2.3979,20657.1
T26,S2599,10,6,35.0,0.0,146247.0,0.0,1135,8.72776,0.4,2,17.5,3.0,0.0,1.94591,18499.7
T26,S2600,5,2,16.0,0.0,97174.0,0.0,1138,8.81995,0.8,1,8.0,1.0,0.0,1.09861,11117.4
T26,S2601,16,3,33.0,0.0,168505.0,0.0,1139,8.8122,0.7,1,16.5,1.5,0.0,1.38629,19175.5
T26,S2602,5,3,0.0,0.0,25682.0,0.0,1140,8.80446,0.7,1,0.0,1.5,0.0,1.38629,4068.2
T26,S2603,15,6,59.0,0.0,339845.0,0.0,1141,8.79674,0.4,2,29.5,3.0,0.0,1.94591,38459.5
T26,S2604,28,7,67.0,0.0,380332.0,0.0,1142,8.78903,0.3,2,33.5,3.5,0.0,2.07944,43208.2
T26,S2605,2,2,0.0,0.0,34808.0,0.0,1143,8.78133,0.8,1,0.0,1.0,0.0,1.09861,4480.8
T26,S2606,7,4,19.0,0.0,58991.0,0.0,1144,8.77365,0.6,1,9.5,2.0,0.0,1.60944,8374.1
T26,S2607,21,5,78.0,0.0,145426.0,0.0,1145,8.76598,0.5,2,39.0,2.5,0.0,1.79176,18992.6
T26,S2608,2,2,5.0,0.0,42978.0,0.0,1146,8.75833,0.8,1,2.5,1.0,0.0,1.09861,5422.8
T26,S2609,14,4,35.0,0.0,398467.0,0.0,1147,8.75068,0.6,1,17.5,2.0,0.0,1.60944,42721.7
T26,S2610,5,3,8.0,0.0,221998.0,0.0,1149,8.77028,0.7,1,4.0,1.5,0.0,1.38629,23899.8
T26,S2611,19,5,37.0,0.0,356812.0,0.0,1150,8.76265,0.5,2,18.5,2.5,0.0,1.79176,39106.2
T26,S2612,7,3,20.0,0.0,223602.0,0.0,1151,8.75503,0.7,1,10.0,1.5,0.0,1.38629,24360.2
T26,S2613,22,5,26.0,0.0,301471.0,0.0,1152,8.74742,0.5,2,13.0,2.5,0.0,1.79176,33297.1
T26,S2614,29,9,37.0,0.0,679677.0,0.0,1153,8.73983,0.1,3,18.5,4.5,0.0,2.30259,73392.7
T26,S2615,12,7,14.0,0.0,203407.0,0.0,1154,8.73225,0.3,2,7.0,3.5,0.0,2.07944,24190.7
T26,S2616,5,2,16.0,0.0,122058.0,0.0,1155,8.72468,0.8,1,8.0,1.0,0.0,1.09861,13605.8
T26,S2617,10,3,27.0,0.0,116550.0,0.0,1156,8.71713,0.7,1,13.5,1.5,0.0,1.38629,13830.0
T26,S2618,22,5,61.0,0.0,652385.0,0.0,1157,8.70959,0.5,2,30.5,2.5,0.0,1.79176,69263.5
T26,S2619,15,4,29.0,0.0,71349.0,0.0,1158,8.70206,0.6,1,14.5,2.0,0.0,1.60944,9859.9
T26,S2620,17,8,42.0,0.0,259876.0,2400.0,1160,8.70861,0.2,2,21.0,4.0,0.0,2.19722,31037.6
T26,S2621,15,4,26.0,0.0,247221.0,0.0,1161,8.70111,0.6,1,13.0,2.0,0.0,1.60944,27372.1
T26,S2622,8,4,16.0,0.0,1034768.0,0.0,1162,8.69361,0.6,1,8.0,2.0,0.0,1.60944,105877.0
T26,S2623,15,5,61.0,0.0,126110.0,0.0,1163,8.68613,0.5,2,30.5,2.5,0.0,1.79176,16636.0
T26,S2624,27,5,39.0,0.0,155708.0,0.0,1164,8.67866,0.5,2,19.5,2.5,0.0,1.79176,19045.8
T26,S2625,13,5,36.0,0.0,46354.0,0.0,1165,8.67121,0.5,2,18.0,2.5,0.0,1.79176,8035.4
T26,S2626,15,5,43.0,0.0,150393.0,0.0,1166,8.66376,0.5,2,21.5,2.5,0.0,1.79176,18614.3
T26,S2627,20,6,70.0,0.0,118542.0,0.0,1167,8.65633,0.4,2,35.0,3.0,0.0,1.94591,16604.2
T26,S2628,19,6,59.0,0.0,103230.0,0.0,1168,8.64891,0.4,2,29.5,3.0,0.0,1.94591,14798.0
T26,S2629,16,6,67.0,0.0,90065.0,0.0,1169,8.64151,0.4,2,33.5,3.0,0.0,1.94591,13681.5
T23,S2630,18,5,0.0,0.0,596248.0,0.0,1171,8.62674,0.5,2,0.0,2.5,0.0,1.79176,62124.8
T23,S2631,21,5,5.0,0.0,321693.0,0.0,1172,8.61937,0.5,2,2.5,2.5,0.0,1.79176,34794.3
T23,S2632,11,3,13.0,0.0,0.0,0.0,1173,8.61202,0.7,1,6.5,1.5,0.0,1.38629,1825.0
T23,S2633,2,2,0.0,0.0,23245.0,0.0,1174,8.60467,0.8,1,0.0,1.0,0.0,1.09861,3324.5
T23,S2634,7,3,10.5,0.0,30958.0,0.0,1175,8.59735,0.7,1,5.25,1.5,0.0,1.38629,4858.3
T23,S2635,10,5,5.6,0.0,35084.0,0.0,1176,8.59003,0.5,2,2.8,2.5,0.0,1.79176,6148.4
T23,S2636,10,5,11.6,0.0,415426.0,0.0,1177,8.58272,0.5,2,5.8,2.5,0.0,1.79176,44332.6
T23,S2637,10,3,17.0,0.0,293350.0,0.0,1178,8.57543,0.7,1,8.5,1.5,0.0,1.38629,31260.0
T23,S2638,2,2,2.0,0.0,98193.0,0.0,1179,8.56815,0.8,1,1.0,1.0,0.0,1.09861,10869.3
T23,S2639,1,1,2.0,0.0,3822.0,0.0,1180,8.56088,0.9,0,1.0,0.5,0.0,0.693147,932.2
T23,S2640,3,2,14.0,0.0,17649.0,0.0,1182,8.55485,0.8,1,7.0,1.0,0.0,1.09861,3114.9
T23,S2641,8,2,13.5,0.0,87669.0,0.0,1183,8.54762,0.8,1,6.75,1.0,0.0,1.09861,10104.4
T23,S2642,10,3,17.0,0.0,108782.0,0.0,1184,8.54039,0.7,1,8.5,1.5,0.0,1.38629,12803.2
T23,S2643,13,3,20.0,0.0,120249.0,0.0,1185,8.53318,0.7,1,10.0,1.5,0.0,1.38629,14024.9
T23,S2644,11,4,29.0,0.0,105553.0,0.0,1186,8.52598,0.6,1,14.5,2.0,0.0,1.60944,13280.3
T23,S2645,23,9,19.0,0.0,1353675.0,0.0,1187,8.51879,0.1,3,9.5,4.5,0.0,2.30259,140342.0
T23,S2646,13,4,27.0,0.0,89769.0,0.0,1188,8.51161,0.6,1,13.5,2.0,0.0,1.60944,11651.9
T23,S2647,11,4,30.0,0.0,90194.0,0.0,1189,8.50445,0.6,1,15.0,2.0,0.0,1.60944,11769.4
T23,S2648,13,7,33.0,0.0,240279.0,0.0,1190,8.49729,0.3,2,16.5,3.5,0.0,2.07944,28352.9
T23,S2649,14,5,26.0,0.0,165619.0,0.0,1191,8.49015,0.5,2,13.0,2.5,0.0,1.79176,19711.9
T23,S2650,11,6,32.0,0.0,166836.0,0.0,1192,8.48303,0.4,2,16.0,3.0,0.0,1.94591,20483.6
T23,S2651,5,4,14.0,0.0,61644.0,0.0,1193,8.47591,0.6,1,7.0,2.0,0.0,1.60944,8514.4
T23,S2652,2,2,2.0,0.0,635.0,0.0,1194,8.4688,0.8,1,1.0,1.0,0.0,1.09861,1113.5
T23,S2654,3,2,6.0,0.0,19207.0,0.0,1195,8.46171,0.8,1,3.0,1.0,0.0,1.09861,3070.7
T23,S2656,2,1,3.0,0.0,15178.0,0.0,1196,8.45463,0.9,0,1.5,0.5,0.0,0.693147,2092.8
T23,S2657,4,2,5.0,0.0,103210.0,0.0,1197,8.44756,0.8,1,2.5,1.0,0.0,1.09861,11446.0
T23,S2658,4,2,5.0,0.0,75776.0,0.0,1198,8.4405,0.8,1,2.5,1.0,0.0,1.09861,8702.6
T23,S2659,3,3,9.0,0.0,23425.0,0.0,1199,8.43346,0.7,1,4.5,1.5,0.0,1.38629,4067.5
T23,S2660,9,5,19.0,0.0,45821.0,0.0,1201,8.4269,0.5,2,9.5,2.5,0.0,1.79176,7557.1
T23,S2661,6,3,19.0,0.0,155723.0,0.0,1202,8.41989,0.7,1,9.5,1.5,0.0,1.38629,17547.3
T23,S2662,8,7,21.0,0.0,124260.0,0.0,1203,8.41288,0.3,2,10.5,3.5,0.0,2.07944,16451.0
T23,S2663,25,14,88.0,0.0,736290.0,0.0,1204,8.40589,0.0,4,44.0,7.0,0.0,2.70805,82829.0
T23,S2664,15,8,38.0,0.0,368150.0,0.0,1205,8.39891,0.2,2,19.0,4.0,0.0,2.19722,41765.0
T23,S2665,38,15,69.0,0.0,379473.0,2640.0,1206,8.39194,0.0,5,34.5,7.5,0.0,2.77259,47172.3
T23,S2666,29,14,65.0,0.0,218757.0,3840.0,1207,8.38498,0.0,4,32.5,7.0,0.0,2.70805,30500.7
T23,S2667,29,12,73.0,0.0,222033.0,3665.0,1208,8.37803,0.0,4,36.5,6.0,0.0,2.56495,30028.3
T23,S2668,20,11,71.0,0.0,118829.0,3720.0,1209,8.3711,0.0,3,35.5,5.5,0.0,2.48491,19157.9
T23,S2669,9,5,32.0,0.0,222313.0,4440.0,1210,8.36417,0.5,2,16.0,2.5,0.0,1.79176,25531.3
T23,S2670,16,7,28.0,0.0,607803.0,3300.0,1211,8.35726,0.3,2,14.0,3.5,0.0,2.07944,64980.3
T23,S2671,10,5,26.0,0.0,20297.0,480.0,1212,8.35036,0.5,2,13.0,2.5,0.0,1.79176,5179.7
T23,S2672,11,4,21.0,0.0,68514.0,3000.0,1213,8.34347,0.6,1,10.5,2.0,0.0,1.60944,9376.4
T23,S2673,9,6,22.0,0.0,231376.0,0.0,1214,8.33659,0.4,2,11.0,3.0,0.0,1.94591,26687.6
T23,S2674,12,5,26.0,0.0,50923.0,0.0,1215,8.32972,0.5,2,13.0,2.5,0.0,1.79176,8242.3
T23,S2675,24,6,0.0,0.0,166413.0,0.0,1216,8.32287,0.4,2,0.0,3.0,0.0,1.94591,19641.3
T23,S2676,5,2,0.0,0.0,74751.0,0.0,1217,8.31602,0.8,1,0.0,1.0,0.0,1.09861,8475.1
T25,S2677,5,3,17.0,0.0,44766.0,0.0,1218,8.30919,0.7,1,8.5,1.5,0.0,1.38629,6401.6
T25,S2678,10,4,16.0,0.0,86278.0,0.0,1219,8.30237,0.6,1,8.0,2.0,0.0,1.60944,11027.8
T25,S2679,5,2,10.0,0.0,66331.0,0.0,1220,8.29556,0.8,1,5.0,1.0,0.0,1.09861,7883.1
T25,S2680,8,4,21.0,0.0,94365.0,0.0,1221,8.28876,0.6,1,10.5,2.0,0.0,1.60944,11961.5
T25,S2681,7,4,0.0,0.0,171291.0,0.0,1222,8.28197,0.6,1,0.0,2.0,0.0,1.60944,19129.1
T25,S2682,11,5,31.0,0.0,144419.0,0.0,1223,8.27519,0.5,2,15.5,2.5,0.0,1.79176,17716.9
T25,S2683,10,5,26.0,0.0,145631.0,0.0,1224,8.26842,0.5,2,13.0,2.5,0.0,1.79176,17713.1
T25,S2684,8,3,14.0,0.0,44261.0,0.0,1225,8.26167,0.7,1,7.0,1.5,0.0,1.38629,6276.1
T25,S2685,5,5,13.0,0.0,51910.0,0.0,1226,8.25492,0.5,2,6.5,2.5,0.0,1.79176,8016.0
T25,S2686,9,3,24.0,0.0,82363.0,0.0,1227,8.24819,0.7,1,12.0,1.5,0.0,1.38629,10336.3
T25,S2687,3,3,9.0,0.0,33648.0,0.0,1228,8.24147,0.7,1,4.5,1.5,0.0,1.38629,5089.8
T25,S2688,12,5,21.0,0.0,177026.0,0.0,1229,8.23476,0.5,2,10.5,2.5,0.0,1.79176,20727.6
T25,S2689,10,4,24.0,0.0,134533.0,0.0,1230,8.22806,0.6,1,12.0,2.0,0.0,1.60944,16053.3
T25,S2690,10,3,22.0,0.0,63523.0,0.0,1232,8.24475,0.7,1,11.0,1.5,0.0,1.38629,8402.3
T25,S2691,7,4,13.0,0.0,29826.0,0.0,1233,8.23805,0.6,1,6.5,2.0,0.0,1.60944,5307.6
T25,S2692,8,5,27.0,0.0,142133.0,0.0,1234,8.23137,0.5,2,13.5,2.5,0.0,1.79176,17388.3
T25,S2693,13,5,27.0,0.0,647950.0,0.0,1235,8.2247,0.5,2,13.5,2.5,0.0,1.79176,67970.0
T25,S2694,15,8,24.0,0.0,182613.0,0.0,1236,8.21804,0.2,2,12.0,4.0,0.0,2.19722,22861.3
T25,S2695,13,5,22.0,0.0,90160.0,0.0,1237,8.21139,0.5,2,11.0,2.5,0.0,1.79176,12066.0
T25,S2696,4,3,8.0,0.0,77743.0,0.0,1238,8.20476,0.7,1,4.0,1.5,0.0,1.38629,9474.3
T25,S2697,12,4,17.0,0.0,91675.0,0.0,1239,8.19813,0.6,1,8.5,2.0,0.0,1.60944,11592.5
T25,S2698,9,3,13.0,0.0,137186.0,0.0,1240,8.19151,0.7,1,6.5,1.5,0.0,1.38629,15543.6
T25,S2699,5,3,13.0,0.0,65385.0,0.0,1241,8.18491,0.7,1,6.5,1.5,0.0,1.38629,8363.5
T25,S2700,5,2,12.0,0.0,75515.0,0.0,1244,8.31238,0.8,1,6.0,1.0,0.0,1.09861,8851.5
T25,S2701,10,6,34.0,0.0,121138.0,0.0,1245,8.30569,0.4,2,17.0,3.0,0.0,1.94591,15963.8
T25,S2702,11,4,18.0,0.0,106713.0,0.0,1246,8.29902,0.6,1,9.0,2.0,0.0,1.60944,13121.3
T25,S2703,12,4,12.0,0.0,138573.0,0.0,1247,8.29236,0.6,1,6.0,2.0,0.0,1.60944,16157.3
T25,S2704,7,2,9.0,0.0,71588.0,0.0,1248,8.28571,0.8,1,4.5,1.0,0.0,1.09861,8383.8
T25,S2705,23,6,46.0,0.0,309198.0,0.0,1249,8.27907,0.4,2,23.0,3.0,0.0,1.94591,35069.8
T25,S2706,28,10,56.0,0.0,314827.0,0.0,1250,8.27244,0.0,3,28.0,5.0,0.0,2.3979,37882.7
T25,S2707,19,10,37.0,0.0,544856.0,0.0,1251,8.26583,0.0,3,18.5,5.0,0.0,2.3979,60410.6
T25,S2708,21,10,51.0,0.0,248098.0,0.0,1252,8.25922,0.0,3,25.5,5.0,0.0,2.3979,31084.8
T25,S2709,7,5,25.0,0.0,85270.0,0.0,1253,8.25262,0.5,2,12.5,2.5,0.0,1.79176,11652.0
T25,S2710,23,8,27.0,0.0,280387.0,0.0,1254,8.24604,0.2,2,13.5,4.0,0.0,2.19722,32713.7
T25,S2711,7,4,15.0,0.0,65533.0,0.0,1255,8.23946,0.6,1,7.5,2.0,0.0,1.60944,8928.3
T25,S2712,21,10,47.0,0.0,507832.0,0.0,1256,8.23289,0.0,3,23.5,5.0,0.0,2.3979,56958.2
T25,S2713,24,9,52.0,0.0,296463.0,0.0,1257,8.22634,0.1,3,26.0,4.5,0.0,2.30259,35446.3
T25,S2714,21,9,40.0,0.0,134045.0,0.0,1258,8.2198,0.1,3,20.0,4.5,0.0,2.30259,18904.5
T25,S2715,24,8,50.0,0.0,260346.0,0.0,1259,8.21326,0.2,2,25.0,4.0,0.0,2.19722,31284.6
T25,S2716,26,9,59.0,0.0,229415.0,0.0,1260,8.20674,0.1,3,29.5,4.5,0.0,2.30259,28916.5
T25,S2717,15,6,29.0,0.0,126197.0,0.0,1261,8.20022,0.4,2,14.5,3.0,0.0,1.94591,16344.7
T25,S2718,16,6,44.0,0.0,185663.0,0.0,1262,8.19372,0.4,2,22.0,3.0,0.0,1.94591,22666.3
T25,S2719,19,7,52.0,0.0,189107.0,0.0,1263,8.18723,0.3,2,26.0,3.5,0.0,2.07944,23710.7
T25,S2720,10,5,24.0,0.0,66498.0,0.0,1265,8.18535,0.5,2,12.0,2.5,0.0,1.79176,9749.8
T25,S2721,16,6,32.0,0.0,370725.0,0.0,1266,8.17888,0.4,2,16.0,3.0,0.0,1.94591,40872.5
T25,S2722,2,2,0.0,0.0,7540.0,0.0,1267,8.17242,0.8,1,0.0,1.0,0.0,1.09861,1754.0
T25,S2723,22,9,32.0,0.0,2116514.0,0.0,1268,8.16597,0.1,3,16.0,4.5,0.0,2.30259,216951.0
T25,S2724,13,5,27.0,0.0,335566.0,0.0,1269,8.15953,0.5,2,13.5,2.5,0.0,1.79176,36731.6
T25,S2725,25,7,64.0,0.0,1193217.0,0.0,1270,8.1531,0.3,2,32.0,3.5,0.0,2.07944,124422.0
T25,S2726,13,4,13.0,0.0,176309.0,0.0,1271,8.14668,0.6,1,6.5,2.0,0.0,1.60944,19955.9
T25,S2727,24,8,54.0,0.0,2451102.0,0.0,1272,8.14027,0.2,2,27.0,4.0,0.0,2.19722,250460.0
T25,S2728,14,5,20.0,0.0,252720.0,0.0,1273,8.13387,0.5,2,10.0,2.5,0.0,1.79176,28272.0
T25,S2729,30,5,21.0,0.0,382000.0,0.0,1274,8.12748,0.5,2,10.5,2.5,0.0,1.79176,41225.0
T25,S2730,12,6,18.0,0.0,897435.0,0.0,1275,8.1211,0.4,2,9.0,3.0,0.0,1.94591,93193.5
T25,S2731,12,3,18.0,0.0,171145.0,0.0,1276,8.11473,0.7,1,9.0,1.5,0.0,1.38629,19064.5
T25,S2732,12,3,26.0,0.0,117168.0,0.0,1277,8.10837,0.7,1,13.0,1.5,0.0,1.38629,13866.8
T25,S2733,5,2,4.0,0.0,37313.0,0.0,1278,8.10202,0.8,1,2.0,1.0,0.0,1.09861,4831.3
T25,S2734,10,3,4.0,0.0,227276.0,0.0,1279,8.09568,0.7,1,2.0,1.5,0.0,1.38629,24327.6
T25,S2735,35,12,67.0,0.0,690374.0,0.0,1280,8.08935,0.0,4,33.5,6.0,0.0,2.56495,76712.4
T25,S2736,25,5,64.0,0.0,816490.0,0.0,1281,8.08303,0.5,2,32.0,2.5,0.0,1.79176,85749.0
T25,S2737,49,4,3.0,0.0,753413.0,0.0,1282,8.07672,0.6,1,1.5,2.0,0.0,1.60944,77416.3
T25,S2738,12,4,5.0,0.0,206683.0,0.0,1283,8.07042,0.6,1,2.5,2.0,0.0,1.60944,22793.3
T25,S2739,24,7,29.0,0.0,1637145.0,0.0,1284,8.06413,0.3,2,14.5,3.5,0.0,2.07944,167940.0
T25,S2740,29,5,6.0,0.0,1663062.0,0.0,1286,8.07804,0.5,2,3.0,2.5,0.0,1.79176,168956.0
T25,S2741,15,3,0.0,0.0,1379740.0,0.0,1287,8.07176,0.7,1,0.0,1.5,0.0,1.38629,139474.0
T25,S2742,20,6,0.0,0.0,127988.0,0.0,1288,8.06549,0.4,2,0.0,3.0,0.0,1.94591,15798.8
T25,S2743,26,6,0.0,0.0,558241.0,0.0,1289,8.05923,0.4,2,0.0,3.0,0.0,1.94591,58824.1
T25,S2744,32,4,0.0,0.0,342368.0,0.0,1290,8.05297,0.6,1,0.0,2.0,0.0,1.60944,36236.8
T25,S2745,34,5,0.0,0.0,1125176.0,0.0,1291,8.04673,0.5,2,0.0,2.5,0.0,1.79176,115018.0
T25,S2746,42,3,0.0,0.0,424176.0,0.0,1292,8.0405,0.7,1,0.0,1.5,0.0,1.38629,43917.6
T25,S2747,24,6,0.0,0.0,135079.0,0.0,1293,8.03428,0.4,2,0.0,3.0,0.0,1.94591,16507.9
T24,S2748,218,13,0.0,0.0,6431537.0,0.0,1294,8.02806,0.0,4,0.0,6.5,0.0,2.63906,649654.0
T24,S2749,216,11,17.0,0.0,5482027.0,0.0,1295,8.02186,0.0,3,8.5,5.5,0.0,2.48491,554128.0
T24,S2750,223,30,30.0,29.0,15717872.0,0.0,1297,8.01565,0.0,9,0.5,15.0,0.966667,3.43399,1586810.0
T24,S2751,210,17,0.0,0.0,5920537.0,0.0,1298,8.03183,0.0,5,0.0,8.5,0.0,2.89037,600554.0
T24,S2752,53,5,0.0,0.0,3366886.0,0.0,1299,8.02564,0.5,2,0.0,2.5,0.0,1.79176,339189.0
T24,S2754,30,0,0.0,0.0,160159.0,0.0,1300,8.01946,1.0,0,0.0,0.0,0.0,0.0,16015.9
T24,S2755,36,10,0.0,0.0,4580242.0,0.0,1301,8.0133,0.0,3,0.0,5.0,0.0,2.3979,463024.0
T24,S2756,1,0,0.0,0.0,0.0,0.0,1302,8.00714,1.0,0,0.0,0.0,0.0,0.0,0.0
T24,S2757,4,1,0.0,0.0,88339.0,0.0,1303,8.00099,0.9,0,0.0,0.5,0.0,0.693147,9333.9
T24,S2758,2,1,0.0,0.0,418085.0,0.0,1304,7.99485,0.9,0,0.0,0.5,0.0,0.693147,42308.5
T24,S2759,2,1,0.0,0.0,438063.0,0.0,1305,7.98871,0.9,0,0.0,0.5,0.0,0.693147,44306.3
T24,S2760,9,6,0.0,0.0,49320.0,10.0,1307,7.98031,0.4,2,0.0,3.0,0.0,1.94591,7932.0
T24,S2761,1,1,0.0,0.0,37265.0,0.0,1308,7.9742,0.9,0,0.0,0.5,0.0,0.693147,4226.5
T24,S2762,7,4,0.0,0.0,1977013.0,0.0,1309,7.96811,0.6,1,0.0,2.0,0.0,1.60944,199701.0
T24,S2763,20,4,0.0,0.0,3482382.0,0.0,1310,7.96202,0.6,1,0.0,2.0,0.0,1.60944,350238.0
T24,S2764,44,8,0.0,0.0,3393342.0,0.0,1311,7.95594,0.2,2,0.0,4.0,0.0,2.19722,343334.0
T24,S2765,93,8,0.0,0.0,4214699.0,0.0,1312,7.94987,0.2,2,0.0,4.0,0.0,2.19722,425470.0
T24,S2766,23,4,0.0,0.0,162847.0,0.0,1313,7.94381,0.6,1,0.0,2.0,0.0,1.60944,18284.7
T24,S2767,55,3,0.0,0.0,513991.0,0.0,1314,7.93776,0.7,1,0.0,1.5,0.0,1.38629,52899.1
T24,S2768,34,3,0.0,0.0,865754.0,0.0,1315,7.93172,0.7,1,0.0,1.5,0.0,1.38629,88075.4
T24,S2769,9,1,0.0,0.0,2240113.0,0.0,1316,7.92569,0.9,0,0.0,0.5,0.0,0.693147,224511.0
T24,S2770,12,3,0.0,0.0,86740.0,0.0,1318,7.91441,0.7,1,0.0,1.5,0.0,1.38629,10174.0
T24,S2774,2,1,0.0,0.0,459265.0,0.0,1319,7.90841,0.9,0,0.0,0.5,0.0,0.693147,46426.5
T24,S2775,1,1,0.0,0.0,0.0,0.0,1320,7.90241,0.9,0,0.0,0.5,0.0,0.693147,500.0
